,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
335,1329,Fabrizio Cacciatore,16,1155,0,0.36287608928978443,0,0.5731777995824814,3,5,1,1,D S,Cagliari,0,0.36287608928978443,3.1540538854897022,3.0932825915515423
336,1336,Valter Birsa,13,419,0,0.12210299726575613,0,0.6986916121095419,3,11,1,0,M S,Cagliari,0,0.12210299726575613,1.001895884051919,0.8454611841589212
337,1341,Ivan Radovanovic,19,1325,0,1.0369752664119005,1,0.8298110887408257,16,15,3,0,D M S,Genoa,0,1.0369752664119005,3.5522614270448685,2.937590539455414
338,1354,Gianmarco Ferrari,23,1892,0,1.4214938348159194,1,0.9501933082938194,12,8,5,0,D S,Sassuolo,0,1.4214938348159194,5.369083940982819,5.222727000713348
339,1355,Bruno Martella,24,1253,0,0.34438089560717344,0,1.5374953858554363,10,15,3,0,D M S,Brescia,0,0.34438089560717344,3.1585119143128395,2.0709747560322285
340,1370,Federico Ceccherini,15,823,0,0.2147885039448738,0,0.023862499743700027,4,1,3,0,D S,Fiorentina,0,0.2147885039448738,1.9293133169412613,1.9293133169412613
341,1374,José Reina,1,90,0,0,0,0,0,0,0,0,GK,AC Milan,0,0,0.022591400891542435,0.022591400891542435
342,1376,Kalidou Koulibaly,25,2110,0,0.7850795881822705,0,0.43537040846422315,14,10,7,1,D S,Napoli,0,0.7850795881822705,9.785447366535664,9.437468133866787
343,1387,Faouzi Ghoulam,9,361,0,0.1857772981747985,1,1.3080245703458786,4,8,2,0,D S,Napoli,0,0.1857772981747985,2.1345200538635254,1.4914661943912506
344,1392,Luigi Sepe,34,3060,0,0,0,0.8280185181647539,0,2,1,0,GK,Parma Calcio 1913,0,0,4.301626546308398,3.4736060593277216
345,1394,Lorenzo Tonelli,9,707,0,0.11737620271742344,0,0,5,0,4,0,D,Sampdoria,0,0.11737620271742344,0.8883359991014004,0.8270855955779552
346,1395,Vlad Chiriches,9,713,0,0.05929409991949797,0,0,2,0,0,0,D S,Sassuolo,0,0.05929409991949797,1.639848981052637,1.639848981052637
347,1398,Bartosz Salamon,7,329,0,0,0,0,0,0,1,0,D S,SPAL 2013,0,0,0.6014422103762627,0.6014422103762627
