,id,player_name,games,time,goals_season,xG_season,assists_season,xA_season,shots_season,key_passes_season,yellow_cards,red_cards,position,team_title,npg_season,npxG_season,xGChain,xGBuildup
365,3567,Samuel Umtiti,13,633,0,0.12582199275493622,0,0.03254690021276474,2,1,1,0,D S,Barcelona,0,0.12582199275493622,5.089682795107365,5.057142712175846
366,4017,Juan Sánchez Miño,9,501,0,0,0,0.02783150039613247,0,1,2,0,D M S,Elche,0,0,0.26331990398466587,0.26331990398466587
367,4037,Pablo Insúa,20,1601,0,0.1671282034367323,0,0.010132400318980217,3,1,9,0,D S,SD Huesca,0,0.1671282034367323,1.9924408132210374,1.9823084129020572
368,4051,Ramón Azeez,2,97,0,0.08089250326156616,0,0,2,0,0,0,M S,Granada,0,0.08089250326156616,0.08089250326156616,0.025550000369548798
369,4054,Pablo Hervías,27,1176,0,0.5523476013913751,5,3.41694622207433,14,30,1,0,D M S,Real Valladolid,0,0.5523476013913751,4.394884489476681,2.239918795414269
370,4069,Fede Vico,20,757,0,0.7414173912256956,0,0.9385191854089499,10,8,1,0,M S,Granada,0,0.7414173912256956,1.511709975078702,0.4997712932527065
371,4076,Jason,17,426,0,0.1714033978059888,0,0.540371211245656,5,7,2,1,D M S,Valencia,0,0.1714033978059888,0.945774020627141,0.31962330639362335
372,4120,Álex Moreno,23,1787,0,1.0513431131839752,2,2.7795747611671686,11,18,4,0,D S,Real Betis,0,1.0513431131839752,7.310634359717369,4.662403389811516
373,4130,Raúl Navas,2,169,0,0,0,0.014720099978148937,0,1,0,0,D,Osasuna,0,0,0.3662451086565852,0.3515250086784363
374,4188,Quique González,12,147,0,0.20302240177989006,0,0.08004140108823776,4,1,0,0,S,Eibar,0,0.20302240177989006,0.3051167968660593,0.057514799758791924
375,4193,Aitor Fernández,29,2610,0,0,0,0,0,0,0,0,GK,Levante,0,0,3.3356653228402138,3.3356653228402138
376,4202,Kevin,8,556,0,0.023871900513768196,0,0,1,0,3,0,D S,Celta Vigo,0,0.023871900513768196,1.0938648208975792,1.06999272108078
377,4219,Juan Carlos,15,282,0,0.6360983299091458,1,0.3597992127761245,5,4,0,0,M S,SD Huesca,0,0.6360983299091458,1.1488998960703611,0.4772923123091459
378,4741,Cheick Doukoure,7,85,0,0,0,0.04242679849267006,0,1,1,0,S,Levante,0,0,0.04242679849267006,0
379,4799,Abdoulaye Diaby,1,16,0,0.3757320046424866,0,0.08167260140180588,1,1,0,0,S,Getafe,0,0.3757320046424866,0.3757320046424866,0
